G27,G61
G27,G57
G27,G19
G25,G41
G25,G5
G25,G89
G25,G6
G22,G28
G22,G91
G29,G93
G29,G47
G7,G31
G7,G13
G7,G22
G6,G76
G6,G89
G6,G54
G5,G61
G5,G41
G5,G87
G5,G88
G5,G81
G9,G84
G9,G87
G9,G71
G9,G56
G52,G28
G57,G59
G57,G55
G55,G70
G55,G54
G54,G31
G59,G95
G59,G93
G59,G47
G41,G59
G41,G69
G41,G81
G41,G9
G47,G7
G47,G30
G71,G84
G72,G69
G69,G22
G69,G56
G61,G57
G61,G13
G61,G55
G19,G79
G13,G19
G13,G72
G93,G95
G91,G70
G31,G30
G31,G36
G36,G52
G36,G79
G87,G71
G81,G52
G81,G88
G88,G7
G88,G27
G88,G76
G88,G36
G89,G9
G89,G91
G89,G72
