G42,G81
G42,G42
G59,G59
G1,G24
G67,G64
G29,G92
G29,G9
G29,G43
G29,G30
G29,G95
G29,G98
G75,G75
G22,G84
G22,G22
G14,G14
G95,G95
G36,G20
G36,G88
G36,G1
G36,G36
G4,G45
G4,G3
G49,G49
G54,G99
G54,G10
G54,G11
G54,G54
G81,G35
G65,G57
G98,G74
G77,G60
G77,G77
G38,G40
G38,G41
G38,G90
G20,G20
G12,G26
G12,G67
G12,G64
G12,G12
G93,G78
G93,G93
G93,G63
G79,G5
G2,G2
G46,G46
G86,G86
G96,G13
G96,G21
G88,G3
G91,G91
G91,G80
G31,G31
G24,G22
G24,G6
G80,G80
G53,G100
G53,G33
G53,G68
G53,G52
G69,G82
G69,G69
G62,G62
G73,G17
G73,G7
G73,G73
G73,G65
G29,G32
G29,G29
G85,G70
G75,G48
G75,G69
G33,G37
G33,G50
G33,G33
G33,G36
G9,G9
G9,G86
G92,G42
G22,G56
G22,G96
G82,G17
G82,G78
G82,G82
G95,G97
G95,G70
G95,G4
G51,G14
G51,G51
G78,G61
G78,G35
G84,G45
G17,G65
G27,G27
G98,G98
G35,G7
G38,G48
G38,G11
G38,G38
G38,G47
G41,G41
G41,G77
G93,G25
G89,G89
G57,G57
G66,G66
G66,G10
G13,G49
G13,G51
G46,G39
G30,G58
G15,G15
G96,G96
G37,G37
G5,G5
G72,G55
G43,G43
G48,G81
G55,G56
G55,G55
G55,G27
G55,G34
G8,G2
G53,G30
G18,G18
G23,G23
G13,G13
G73,G23
G73,G85
G50,G72
G85,G85
G83,G53
G33,G15
G33,G21
G9,G83
G9,G54
G90,G91
G90,G18
G34,G16
G6,G87
G51,G76
G92,G92
G56,G58
G1,G1
G1,G4
G67,G19
G67,G66
G87,G87
G66,G60
G20,G75
G20,G29
G20,G79
G20,G8
G68,G84
G68,G68
G70,G76
G90,G90
G28,G28
G65,G73
G52,G52
G12,G67
G72,G72
G79,G79
G48,G50
G48,G38
G48,G47
G2,G74
G55,G31
G64,G63
G26,G26
G26,G28
G32,G53
G32,G12
G32,G19
G32,G32
G39,G39
G39,G46
G8,G8
G41,G59
G40,G40
G40,G62
G83,G83
G88,G88
G10,G99
G61,G61
G100,G100
G24,G25
G24,G24
G16,G16
G97,G97
G97,G93
G34,G34
G6,G89
G6,G6
