G24,G66
G21,G85
G6,G60
G6,G42
G51,G87
G51,G81
G57,G6
G57,G5
G57,G21
G40,G24
G40,G14
G40,G69
G40,G66
G40,G67
G42,G43
G43,G97
G43,G67
G49,G6
G78,G49
G78,G60
G78,G21
G69,G78
G69,G91
G63,G69
G63,G61
G63,G43
G60,G68
G61,G57
G61,G65
G66,G5
G66,G97
G66,G87
G66,G82
G66,G14
G66,G64
G66,G10
G64,G51
G64,G10
G65,G17
G65,G81
G17,G83
G14,G37
G10,G82
G31,G68
G37,G63
G37,G61
G85,G31
G85,G49
G87,G31
G87,G42
G87,G37
G81,G78
G82,G85
G82,G51
G82,G91
G82,G83
G82,G63
G82,G65
G83,G57
