G42,G42
G56,G56
G67,G67
G75,G75
G19,G19
G19,G58
G19,G38
G19,G96
G22,G22
G14,G14
G36,G37
G36,G36
G4,G4
G78,G80
G49,G49
G84,G84
G65,G60
G65,G65
G27,G17
G27,G34
G98,G21
G77,G77
G12,G12
G93,G9
G93,G93
G93,G95
G79,G3
G2,G2
G2,G82
G46,G84
G46,G47
G46,G53
G46,G49
G46,G18
G46,G46
G26,G28
G71,G71
G43,G94
G43,G91
G10,G44
G10,G10
G91,G92
G91,G91
G91,G86
G31,G31
G74,G3
G74,G47
G18,G52
G69,G69
G62,G62
G73,G73
G42,G40
G42,G36
G45,G63
G9,G93
G82,G15
G51,G51
G21,G62
G60,G60
G47,G52
G27,G27
G98,G99
G98,G98
G77,G55
G35,G55
G35,G35
G38,G20
G38,G80
G7,G7
G7,G38
G41,G41
G93,G78
G93,G9
G89,G89
G57,G57
G66,G66
G30,G26
G25,G25
G15,G15
G71,G1
G71,G42
G37,G37
G37,G71
G37,G74
G37,G29
G37,G72
G37,G69
G5,G2
G5,G5
G63,G79
G43,G45
G43,G64
G43,G43
G43,G44
G91,G14
G91,G10
G64,G64
G74,G23
G74,G74
G80,G20
G28,G54
G53,G22
G18,G18
G23,G23
G23,G68
G23,G24
G94,G94
G94,G79
G94,G95
G94,G59
G73,G48
G73,G89
G50,G33
G50,G83
G61,G86
G45,G45
G85,G17
G85,G19
G85,G87
G85,G88
G85,G85
G83,G96
G83,G90
G62,G4
G62,G33
G9,G43
G90,G39
G90,G100
G76,G76
G34,G30
G51,G50
G21,G81
G21,G99
G21,G21
G92,G92
G1,G31
G1,G1
G1,G29
G87,G87
G66,G75
G66,G61
G49,G58
G68,G68
G70,G70
G36,G16
G36,G5
G57,G65
G90,G90
G28,G28
G54,G40
G30,G30
G81,G81
G52,G48
G5,G8
G5,G98
G63,G78
G63,G63
G63,G59
G72,G70
G72,G76
G72,G77
G72,G72
G48,G53
G2,G97
G31,G41
G26,G26
G26,G34
G26,G35
G26,G27
G39,G39
G8,G82
G8,G54
G8,G8
G41,G46
G41,G51
G83,G97
G83,G85
G83,G83
G88,G61
G88,G88
G50,G50
G10,G56
G10,G57
G10,G12
G61,G7
G100,G100
G15,G66
G24,G67
G24,G24
G16,G16
G69,G73
G37,G25
