YLR079W,YMR199W
YLR079W,YDR146C
YLR079W,YLR079W
YLR079W,YDL056W
YLR079W,YGR108W
YDL056W,YPR120C
YGL003C,YPR120C
YGL003C,YLR079W
YAL040C,YDL056W
YAL040C,YER111C
YER111C,YMR199W
YER111C,YPR120C
YER111C,YER111C
YGR108W,YPR120C
YGR108W,YLR079W
YGR108W,YDL056W
YMR043W,YAL040C
YPR120C,YAL040C
YGR108W,YGL116W
YGR108W,YGL003C
YGR108W,YGR108W
YMR199W,YGL116W
YMR199W,YGL003C
YMR199W,YLR079W
YDR146C,YDR146C
YPR120C,YGL116W
YLR079W,YGL003C
YDL056W,YMR043W
YDL056W,YDL056W
YDL056W,YDR146C
YMR199W,YMR199W
YMR199W,YGR108W
YDR146C,YGR108W
YDR146C,YER111C
