G21,G85
G6,G60
G6,G42
G51,G87
G51,G81
G57,G6
G57,G5
G57,G21
G40,G24
G40,G78
G40,G69
G40,G91
G40,G49
G40,G60
G40,G14
G40,G67
G42,G85
G42,G14
G42,G43
G43,G97
G43,G67
G49,G6
G78,G49
G78,G60
G78,G21
G68,G5
G68,G43
G69,G78
G69,G91
G63,G82
G63,G37
G63,G42
G63,G69
G63,G43
G63,G91
G63,G61
G63,G66
G63,G78
G63,G10
G60,G68
G61,G24
G61,G57
G61,G65
G66,G5
G66,G24
G66,G97
G66,G51
G66,G87
G66,G81
G66,G14
G66,G67
G66,G64
G66,G10
G67,G97
G64,G51
G64,G10
G65,G6
G65,G24
G65,G21
G65,G5
G65,G87
G65,G40
G65,G69
G65,G81
G65,G83
G65,G17
G17,G6
G17,G68
G17,G21
G17,G57
G17,G83
G14,G97
G14,G67
G10,G31
G10,G51
G10,G82
G91,G42
G31,G68
G37,G61
G85,G31
G85,G68
G87,G31
G87,G85
G87,G42
G87,G43
G87,G81
G87,G49
G87,G60
G87,G14
G81,G78
G82,G31
G82,G37
G82,G85
G82,G51
G82,G57
G82,G91
G82,G83
G82,G61
G82,G65
G83,G57
