G26,G45
G26,G20
G26,G83
G27,G62
G24,G26
G25,G27
G25,G46
G25,G54
G22,G53
G22,G51
G22,G69
G22,G9
G23,G7
G23,G4
G23,G78
G23,G65
G20,G97
G20,G47
G21,G66
G21,G11
G28,G31
G28,G22
G28,G38
G28,G29
G28,G75
G28,G74
G28,G76
G28,G70
G28,G47
G28,G62
G28,G49
G28,G13
G29,G6
G29,G66
G29,G72
G7,G44
G7,G88
G5,G25
G5,G21
G5,G40
G5,G41
G5,G48
G5,G60
G5,G61
G5,G100
G5,G4
G5,G93
G5,G99
G5,G36
G5,G77
G5,G56
G5,G19
G5,G54
G5,G17
G5,G58
G5,G13
G5,G12
G5,G11
G5,G10
G5,G88
G4,G64
G4,G21
G4,G69
G4,G92
G4,G14
G4,G11
G3,G26
G3,G27
G3,G22
G3,G72
G3,G8
G3,G96
G3,G95
G3,G50
G3,G45
G3,G82
G3,G54
G3,G94
G3,G92
G2,G10
G1,G7
G1,G2
G1,G8
G1,G93
G1,G17
G1,G16
G1,G88
G9,G78
G9,G92
G8,G96
G8,G24
G8,G66
G8,G64
G53,G97
G53,G37
G52,G6
G50,G53
G50,G100
G50,G42
G50,G35
G57,G39
G57,G87
G57,G35
G56,G93
G56,G35
G56,G1
G56,G8
G55,G85
G55,G50
G54,G6
G54,G4
G54,G53
G54,G96
G54,G51
G54,G57
G58,G30
G58,G1
G58,G56
G58,G55
G58,G59
G58,G10
G58,G98
G40,G24
G40,G38
G40,G85
G40,G76
G40,G54
G40,G98
G41,G40
G41,G71
G41,G56
G41,G9
G41,G55
G42,G43
G44,G2
G44,G20
G45,G44
G45,G83
G46,G62
G46,G95
G46,G87
G46,G18
G47,G62
G47,G70
G47,G37
G48,G32
G48,G52
G48,G50
G48,G43
G48,G55
G48,G58
G48,G12
G48,G99
G49,G52
G49,G5
G75,G97
G75,G68
G75,G50
G75,G21
G74,G100
G74,G30
G74,G32
G74,G2
G74,G51
G74,G84
G74,G41
G74,G77
G74,G94
G74,G68
G74,G79
G74,G15
G77,G84
G77,G85
G77,G15
G77,G41
G77,G72
G76,G100
G76,G24
G76,G3
G76,G29
G76,G43
G76,G67
G71,G59
G71,G4
G71,G18
G70,G59
G73,G59
G72,G22
G72,G20
G72,G37
G72,G75
G72,G71
G72,G70
G72,G73
G72,G67
G79,G71
G79,G38
G79,G85
G79,G80
G79,G73
G79,G16
G79,G61
G79,G89
G79,G11
G68,G90
G62,G42
G62,G73
G60,G77
G60,G15
G61,G63
G61,G3
G64,G63
G64,G65
G100,G25
G100,G23
G100,G86
G100,G51
G100,G94
G100,G71
G100,G46
G100,G18
G100,G14
G19,G3
G19,G2
G19,G1
G19,G95
G19,G17
G19,G58
G18,G39
G18,G95
G18,G67
G17,G40
G17,G9
G17,G37
G17,G21
G16,G78
G16,G89
G16,G29
G15,G84
G15,G42
G15,G43
G15,G57
G15,G19
G14,G38
G13,G25
G13,G36
G13,G48
G13,G32
G13,G74
G13,G77
G13,G76
G13,G46
G13,G17
G13,G79
G13,G12
G13,G99
G13,G98
G12,G31
G12,G30
G12,G36
G12,G39
G12,G67
G12,G75
G12,G72
G12,G14
G12,G89
G12,G99
G11,G80
G11,G88
G11,G64
G11,G82
G96,G27
G96,G22
G96,G53
G96,G68
G96,G57
G96,G92
G96,G35
G95,G26
G95,G27
G95,G86
G95,G39
G95,G45
G94,G86
G94,G23
G94,G18
G93,G26
G93,G97
G93,G45
G93,G47
G92,G63
G92,G93
G92,G91
G91,G42
G91,G80
G90,G81
G90,G78
G99,G32
G99,G23
G99,G52
G99,G84
G99,G74
G99,G19
G99,G83
G99,G60
G99,G79
G98,G8
G98,G87
G98,G57
G98,G81
G98,G91
G98,G14
G98,G79
G31,G1
G31,G75
G31,G76
G31,G56
G31,G94
G31,G64
G30,G7
G30,G83
G30,G65
G32,G31
G35,G30
G34,G36
G34,G28
G34,G40
G34,G74
G34,G44
G34,G48
G34,G16
G34,G13
G34,G12
G34,G98
G36,G6
G36,G19
G39,G7
G39,G52
G39,G44
G39,G73
G39,G90
G39,G65
G38,G68
G38,G47
G84,G31
G84,G41
G84,G86
G84,G55
G84,G90
G85,G24
G85,G3
G86,G96
G86,G10
G81,G80
G82,G70
G82,G91
G83,G69
G83,G91
G83,G87
G88,G66
G88,G89
G88,G20
G89,G81
G89,G82
G89,G9
G89,G90
