YLR079W,YDR146C
YLR079W,YPR120C
YLR079W,YGR108W
YDL056W,YER111C
YER111C,YGL003C
YMR043W,YGR108W
YAL040C,YGL116W
YAL040C,YMR043W
YAL040C,YPR120C
YAL040C,YER111C
YER111C,YMR199W
YER111C,YDL056W
YGR108W,YDL056W
YGR108W,YDR146C
YGR108W,YER111C
YPR120C,YPR120C
YPR120C,YAL040C
YAL040C,YGL116W
YAL040C,YDL056W
YGR108W,YDR146C
YGR108W,YGR108W
YMR199W,YGL116W
YDR146C,YMR199W
YDR146C,YGL003C
YGL116W,YGL003C
YGL116W,YLR079W
YDL056W,YMR043W
YMR199W,YLR079W
YDR146C,YMR199W
YDR146C,YLR079W
