G26,G27
G26,G5
G26,G34
G26,G36
G26,G96
G26,G30
G27,G100
G27,G50
G27,G34
G27,G2
G24,G67
G23,G24
G23,G72
G21,G26
G21,G81
G21,G62
G21,G60
G21,G99
G21,G65
G28,G49
G28,G29
G29,G55
G29,G1
G7,G81
G5,G90
G5,G54
G5,G8
G5,G2
G5,G36
G4,G10
G2,G82
G1,G31
G1,G71
G9,G53
G9,G43
G9,G93
G9,G78
G8,G82
G53,G22
G53,G86
G53,G57
G53,G83
G53,G48
G53,G88
G53,G12
G52,G48
G52,G53
G51,G35
G51,G33
G51,G66
G50,G31
G50,G83
G56,G14
G54,G9
G41,G4
G41,G76
G41,G28
G41,G84
G41,G51
G41,G50
G41,G16
G41,G89
G42,G88
G42,G71
G43,G44
G43,G45
G43,G91
G43,G62
G43,G64
G43,G10
G44,G17
G44,G63
G44,G64
G44,G19
G46,G26
G46,G24
G46,G22
G46,G37
G46,G41
G46,G47
G46,G53
G46,G52
G46,G68
G46,G18
G46,G49
G46,G54
G46,G58
G46,G36
G47,G49
G48,G69
G74,G23
G76,G77
G76,G89
G76,G91
G71,G74
G71,G89
G73,G25
G72,G77
G72,G76
G72,G70
G79,G87
G78,G79
G68,G42
G69,G68
G69,G23
G69,G73
G62,G41
G62,G51
G62,G90
G63,G75
G63,G59
G63,G80
G63,G78
G60,G86
G60,G46
G60,G18
G61,G7
G66,G75
G66,G61
G66,G67
G64,G63
G64,G94
G64,G92
G64,G74
G65,G97
G65,G60
G100,G8
G100,G10
G19,G38
G19,G58
G18,G52
G18,G66
G16,G1
G12,G57
G12,G70
G10,G38
G10,G42
G10,G44
G10,G56
G10,G12
G94,G95
G94,G79
G93,G41
G93,G95
G93,G94
G93,G12
G91,G14
G91,G92
G90,G39
G90,G100
G90,G77
G90,G28
G99,G33
G98,G5
G98,G99
G98,G21
G30,G35
G35,G55
G34,G30
G37,G3
G37,G47
G37,G29
G37,G74
G37,G69
G37,G71
G37,G73
G37,G72
G36,G25
G36,G37
G36,G42
G36,G4
G36,G56
G36,G62
G36,G16
G36,G66
G38,G20
G85,G17
G85,G87
G85,G19
G85,G25
G86,G39
G82,G84
G82,G15
G83,G85
G83,G59
G83,G88
G83,G90
G88,G84
G88,G96
G88,G61
G88,G28
G88,G76
