G42,G81
G42,G60
G42,G42
G56,G56
G59,G59
G1,G75
G1,G89
G1,G24
G1,G8
G67,G64
G29,G11
G29,G43
G29,G30
G29,G33
G75,G75
G22,G23
G22,G55
G22,G22
G22,G73
G14,G14
G95,G95
G36,G20
G36,G88
G36,G1
G36,G36
G4,G45
G4,G3
G78,G98
G49,G49
G54,G99
G54,G10
G54,G11
G54,G54
G65,G57
G27,G7
G98,G97
G98,G74
G98,G95
G77,G60
G77,G77
G38,G40
G38,G52
G38,G41
G38,G90
G20,G20
G12,G26
G12,G67
G12,G64
G12,G21
G12,G12
G93,G78
G93,G93
G93,G63
G2,G70
G2,G2
G2,G43
G2,G69
G46,G39
G46,G46
G26,G84
G86,G86
G99,G50
G99,G10
G39,G46
G96,G22
G96,G21
G40,G18
G88,G3
G88,G93
G88,G86
G10,G25
G91,G91
G91,G80
G100,G51
G31,G31
G74,G58
G24,G6
G24,G5
G80,G80
G97,G1
G53,G100
G53,G53
G53,G33
G53,G68
G53,G52
G69,G82
G69,G69
G69,G66
G23,G73
G62,G62
G73,G17
G73,G7
G73,G73
G73,G13
G73,G65
G42,G45
G42,G85
G45,G47
G29,G32
G29,G29
G85,G70
G75,G48
G75,G23
G33,G37
G33,G50
G33,G33
G33,G36
G9,G12
G9,G9
G9,G86
G92,G3
G92,G42
G92,G22
G92,G96
G92,G68
G19,G67
G22,G62
G22,G56
G22,G26
G22,G90
G82,G17
G82,G78
G82,G82
G95,G29
G95,G92
G95,G97
G95,G4
G95,G70
G51,G14
G51,G51
G21,G34
G60,G84
G78,G61
G78,G32
G78,G78
G78,G17
G78,G82
G78,G35
G84,G45
G17,G65
G27,G19
G27,G27
G17,G91
G98,G98
G77,G20
G35,G7
G35,G72
G38,G48
G38,G11
G38,G38
G38,G47
G7,G99
G41,G39
G41,G41
G41,G77
G93,G25
G89,G89
G57,G61
G57,G57
G66,G35
G66,G66
G66,G10
G13,G49
G13,G51
G13,G96
G30,G58
G86,G54
G25,G76
G15,G15
G96,G13
G96,G96
G37,G37
G37,G36
G5,G5
G72,G9
G72,G55
G43,G43
G48,G31
G48,G81
G55,G40
G55,G56
G55,G55
G55,G27
G55,G34
G58,G98
G64,G28
G64,G64
G8,G2
G53,G30
G18,G18
G23,G23
G23,G16
G13,G13
G73,G38
G73,G37
G73,G85
G73,G6
G73,G65
G50,G72
G61,G57
G85,G50
G85,G85
G83,G53
G83,G92
G83,G69
G33,G15
G33,G21
G62,G87
G62,G5
G9,G83
G9,G15
G9,G95
G9,G54
G90,G91
G90,G88
G90,G18
G34,G16
G82,G74
G82,G24
G6,G87
G51,G76
G11,G100
G92,G92
G56,G58
G1,G1
G1,G4
G67,G66
G87,G87
G87,G4
G66,G60
G35,G81
G20,G80
G20,G29
G20,G75
G20,G79
G20,G83
G20,G8
G68,G84
G68,G68
G14,G63
G70,G76
G90,G90
G28,G28
G54,G42
G81,G41
G52,G52
G5,G79
G12,G67
G72,G72
G79,G79
G48,G38
G48,G47
G2,G35
G2,G74
G55,G31
G64,G63
G26,G26
G26,G28
G99,G48
G99,G19
G99,G30
G99,G99
G32,G53
G32,G12
G32,G19
G32,G32
G39,G39
G39,G46
G8,G8
G41,G59
G40,G40
G40,G62
G83,G9
G83,G49
G83,G83
G88,G88
G61,G61
G61,G77
G100,G100
G24,G25
G24,G24
G16,G16
G97,G97
G97,G93
G97,G59
G34,G34
G34,G2
G6,G89
G6,G6
G6,G27
G69,G14
