G42,G42
G11,G23
G11,G49
G11,G72
G56,G56
G1,G97
G67,G97
G29,G57
G75,G75
G75,G82
G19,G19
G19,G77
G22,G87
G22,G22
G22,G36
G36,G36
G54,G54
G65,G19
G65,G65
G27,G54
G98,G53
G98,G84
G98,G69
G98,G86
G98,G65
G77,G6
G20,G20
G12,G12
G12,G5
G79,G21
G79,G90
G79,G34
G79,G73
G79,G69
G79,G22
G79,G30
G2,G26
G2,G2
G2,G96
G46,G46
G86,G52
G86,G86
G86,G15
G99,G74
G71,G81
G71,G99
G71,G71
G40,G43
G43,G62
G43,G31
G43,G70
G10,G49
G91,G91
G91,G82
G31,G31
G31,G13
G80,G80
G53,G53
G69,G69
G62,G62
G62,G3
G62,G6
G73,G73
G42,G67
G42,G61
G42,G10
G29,G48
G29,G45
G29,G29
G75,G4
G9,G12
G9,G9
G9,G10
G92,G84
G92,G85
G22,G7
G22,G34
G22,G85
G22,G8
G51,G1
G51,G52
G51,G51
G21,G12
G60,G67
G78,G78
G84,G40
G17,G17
G17,G64
G17,G94
G17,G93
G17,G95
G98,G88
G98,G98
G77,G58
G35,G35
G38,G80
G38,G38
G41,G41
G89,G89
G57,G50
G57,G57
G57,G14
G66,G66
G66,G63
G13,G22
G13,G24
G13,G21
G46,G32
G46,G83
G86,G88
G25,G25
G15,G15
G71,G100
G37,G37
G5,G16
G5,G5
G58,G66
G72,G75
G43,G40
G43,G43
G91,G70
G91,G66
G91,G83
G48,G48
G55,G55
G58,G58
G87,G14
G87,G38
G80,G89
G18,G18
G23,G32
G23,G70
G13,G13
G94,G94
G3,G37
G61,G25
G45,G45
G45,G49
G85,G34
G83,G11
G83,G37
G83,G4
G83,G5
G83,G13
G33,G96
G62,G91
G9,G2
G9,G23
G16,G18
G90,G19
G21,G21
G11,G11
G92,G92
G56,G17
G1,G33
G67,G79
G67,G60
G47,G47
G87,G56
G87,G87
G87,G27
G20,G24
G49,G96
G68,G68
G36,G35
G57,G55
G57,G47
G90,G90
G30,G30
G65,G51
G94,G78
G5,G20
G5,G42
G72,G15
G72,G72
G79,G79
G2,G64
G55,G85
G31,G35
G31,G63
G64,G7
G64,G27
G26,G26
G99,G3
G39,G58
G8,G77
G8,G8
G41,G28
G41,G76
G83,G39
G50,G50
G50,G16
G61,G61
G15,G84
G24,G24
G16,G16
G37,G1
