YLR079W,YGL003C
YLR079W,YAL040C
YER111C,YMR043W
YGL003C,YMR199W
YGL003C,YGR108W
YER111C,YMR043W
YER111C,YLR079W
YER111C,YER111C
YGR108W,YDL056W
YGR108W,YDR146C
YGR108W,YAL040C
YMR043W,YPR120C
YPR120C,YLR079W
YGL116W,YGL003C
YGL116W,YPR120C
YGR108W,YGL116W
YGR108W,YDR146C
YGR108W,YGR108W
YDR146C,YGL116W
YPR120C,YGL116W
YPR120C,YMR043W
YPR120C,YDL056W
YPR120C,YLR079W
YPR120C,YER111C
YGL116W,YDR146C
YGL116W,YGR108W
YLR079W,YMR199W
YDL056W,YAL040C
YMR199W,YGL003C
YMR199W,YDL056W
YMR199W,YER111C
YGL003C,YPR120C
