YLR079W,YMR199W
YLR079W,YDL056W
YLR079W,YLR079W
YLR079W,YMR043W
YDL056W,YGL116W
YDL056W,YGR108W
YER111C,YGR108W
YAL040C,YGL116W
YAL040C,YGL003C
YAL040C,YDL056W
YAL040C,YER111C
YER111C,YMR199W
YER111C,YPR120C
YER111C,YER111C
YGR108W,YLR079W
YGR108W,YDR146C
YMR043W,YAL040C
YPR120C,YPR120C
YPR120C,YDR146C
YPR120C,YAL040C
YGL116W,YGL003C
YGR108W,YGL116W
YGR108W,YGR108W
YGR108W,YER111C
YMR199W,YGL116W
YMR199W,YGL003C
YMR199W,YDR146C
YMR199W,YPR120C
YDR146C,YDR146C
YPR120C,YMR043W
YPR120C,YGR108W
YGL116W,YPR120C
YDL056W,YDL056W
YMR199W,YMR199W
YGL003C,YLR079W
YDR146C,YGL003C
