G42,G42
G1,G56
G75,G75
G75,G22
G75,G68
G22,G92
G22,G69
G22,G22
G14,G14
G14,G60
G36,G6
G4,G31
G4,G4
G4,G14
G44,G20
G44,G44
G49,G81
G54,G54
G98,G48
G98,G1
G98,G79
G98,G5
G77,G57
G12,G12
G93,G97
G93,G93
G89,G82
G89,G88
G79,G11
G79,G52
G2,G2
G26,G45
G86,G86
G86,G54
G99,G23
G99,G74
G60,G66
G25,G100
G96,G77
G71,G71
G71,G38
G71,G59
G71,G18
G40,G39
G40,G76
G40,G98
G88,G63
G10,G10
G91,G91
G100,G50
G31,G31
G31,G1
G74,G51
G80,G80
G97,G72
G53,G53
G53,G97
G18,G95
G23,G25
G42,G61
G42,G87
G59,G70
G29,G66
G9,G9
G92,G91
G92,G93
G19,G56
G19,G71
G19,G5
G19,G40
G19,G30
G19,G65
G76,G50
G76,G24
G76,G29
G44,G26
G84,G41
G17,G19
G17,G21
G17,G17
G17,G37
G98,G26
G98,G73
G98,G87
G98,G98
G77,G15
G35,G35
G38,G68
G7,G7
G41,G84
G41,G9
G89,G89
G89,G83
G57,G57
G30,G21
G30,G85
G86,G84
G86,G43
G25,G46
G25,G25
G15,G77
G96,G96
G5,G7
G5,G60
G5,G4
G5,G13
G5,G19
G58,G55
G58,G44
G58,G6
G72,G29
G43,G91
G43,G43
G48,G75
G55,G55
G55,G36
G58,G58
G58,G59
G58,G1
G58,G8
G58,G10
G87,G16
G64,G11
G74,G32
G74,G74
G32,G78
G18,G8
G13,G64
G13,G13
G94,G94
G50,G35
G3,G3
G61,G80
G45,G45
G85,G85
G9,G89
G76,G76
G76,G80
G34,G28
G92,G92
G92,G63
G56,G58
G56,G35
G56,G49
G1,G17
G1,G2
G47,G62
G47,G70
G47,G37
G47,G47
G87,G90
G7,G88
G14,G51
G36,G40
G4,G17
G4,G48
G90,G81
G90,G90
G28,G62
G28,G28
G28,G38
G28,G47
G54,G27
G54,G96
G30,G30
G94,G23
G94,G78
G94,G18
G52,G48
G5,G58
G5,G15
G5,G57
G5,G12
G5,G54
G5,G94
G5,G3
G12,G67
G72,G70
G72,G73
G72,G72
G79,G61
G79,G79
G48,G34
G48,G99
G48,G52
G55,G83
G31,G86
G99,G99
G39,G39
G39,G65
G8,G8
G40,G40
G40,G95
G83,G69
G50,G53
G50,G50
G50,G42
G3,G64
G3,G82
G10,G19
G10,G49
G100,G100
G24,G24
G16,G16
G16,G29
G34,G34
G34,G36
G6,G6
G37,G67
