G42,G44
G11,G91
G56,G56
G1,G4
G1,G36
G67,G67
G29,G28
G75,G75
G75,G88
G14,G78
G14,G14
G95,G95
G36,G56
G36,G76
G36,G36
G4,G2
G4,G4
G44,G93
G49,G85
G49,G49
G84,G84
G54,G25
G81,G34
G38,G23
G38,G15
G20,G20
G12,G12
G46,G46
G86,G86
G99,G14
G99,G33
G60,G81
G60,G38
G39,G22
G25,G55
G25,G50
G25,G41
G96,G92
G96,G5
G71,G71
G88,G67
G31,G31
G31,G69
G31,G71
G80,G80
G97,G44
G18,G73
G69,G69
G23,G45
G23,G64
G73,G74
G45,G94
G45,G68
G29,G29
G85,G26
G75,G30
G33,G33
G9,G9
G92,G15
G19,G13
G82,G46
G82,G95
G95,G82
G51,G26
G51,G51
G21,G31
G60,G60
G44,G73
G78,G82
G27,G27
G27,G65
G35,G35
G38,G48
G38,G46
G38,G43
G38,G79
G38,G42
G7,G7
G41,G92
G41,G25
G41,G41
G93,G99
G89,G89
G57,G57
G57,G52
G57,G41
G57,G21
G66,G66
G13,G52
G30,G11
G86,G35
G25,G37
G25,G25
G15,G39
G15,G15
G96,G96
G71,G89
G63,G20
G72,G75
G72,G94
G43,G43
G43,G47
G48,G6
G55,G55
G55,G59
G58,G58
G64,G6
G80,G79
G28,G10
G18,G18
G23,G40
G23,G23
G23,G9
G13,G19
G94,G94
G94,G13
G94,G63
G3,G1
G3,G3
G45,G45
G45,G61
G45,G90
G85,G85
G83,G54
G33,G11
G9,G84
G9,G59
G90,G7
G82,G78
G51,G39
G51,G53
G21,G21
G92,G92
G92,G87
G56,G19
G56,G76
G56,G87
G1,G1
G1,G5
G87,G87
G66,G62
G35,G100
G20,G62
G20,G30
G7,G31
G68,G68
G14,G61
G14,G32
G14,G24
G14,G72
G14,G49
G14,G18
G70,G70
G4,G84
G4,G22
G4,G8
G90,G17
G90,G91
G90,G90
G28,G17
G28,G28
G94,G54
G52,G57
G5,G3
G12,G62
G12,G80
G12,G66
G12,G86
G63,G2
G63,G63
G72,G72
G48,G38
G55,G57
G55,G60
G31,G29
G99,G99
G32,G64
G32,G32
G8,G8
G41,G12
G40,G40
G40,G51
G83,G83
G88,G88
G50,G50
G50,G27
G3,G83
G61,G61
G61,G54
G100,G37
G15,G70
G24,G24
G16,G16
G97,G97
G97,G98
G97,G47
G97,G10
G34,G34
G34,G18
G34,G81
